Results from runnning alns on input file instance AT-DE_W

Instance,Initial_Obj,Best_Obj,Run_Time
AT-DE_W_19_Ord_9_Veh_5_Loc_,638941.8800000001,1459.2581923199998,0.254159345

Best Solution found,19,14,14,19,0,0,1,3,3,1,0,4,4,0,10,11,9,9,10,11,0,12,6,15,6,15,12,0,8,16,7,8,7,16,0,5,18,5,18,0,2,13,17,17,13,2,0
Iteration found:,3985

Operator,Operator Time, Operator Running Time, Average operator Running Time
swap2,0.01666058000000002,3690,4.515062330623311E-6
exch3,0.017099882999999965,4021,4.252644367072859E-6
r&R1_4,0.018733473999999996,842,2.224878147268408E-5
r&r1_4,0.03560311699999999,859,4.144716763678695E-5
retSame,4.0741499999999946E-4,588,6.928826530612236E-7

Segments,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
swap2 weight,0.2,0.21382303781166934,0.25508036179929616,0.28530186343697966,0.3316093854762257,0.39350668646317233,0.48558702032956746,0.5590812749881138,0.5987869460438014,0.6390295568350411,0.5822200867491717,0.6257760693993373,0.6606208555194698,0.6884966844155758,0.6661619952456869,0.6190867268541071,0.558808148878912,0.5275367209165253,0.576324352422037,0.5863226398323664,0.5806309273998738,0.5924895327944237,0.591995964630333,0.4950189674793333,0.4524132782488695,0.45194398959746185,0.4531143512798862,0.45219458493753917,0.4313432968160107,0.4573757910654375,0.4259463819945536,0.3642709023123736,0.3537864819662061,0.40843902163853874,0.4214364534539208,0.46556642895018696,0.4434043916738238,0.4212452524694938,0.416603452730882,0.4040126891920049,0.4102833220853112,0.4020587744565702,0.35667449209272867,0.33436581090264733,0.35352351972542545,0.31482427280626124,0.3177544384334343,0.34574201228520896,0.3621771338556271,0.3437727148364397,0.3307510426410511,0.3037718185687995,0.30953919398547436,0.306677380292982,0.32704510828160316,0.30519985301384034,0.3194593174393209,0.2942571091238705,0.30195887878845806,0.2813448233719399,0.2596358586975519,0.2643753536247082,0.28287432870129325,0.2735721902337619,0.27615056986656755,0.29597958861335916,0.2935932547494515,0.3193763622989751,0.3129183083822264,0.318582983734606,0.3253168374381352,0.35770676395247475,0.33882027841861695,0.31605622273489353,0.3312108318464514,0.30874878595908883,0.27992392995304183,0.2942398958421327,0.28334567389913967,0.28228401575482576,0.29201041871073086,0.2539018770429487,0.264432977044195,0.23610911927794154,0.24164591611200842,0.23581673288960672,0.22643116408946315,0.23095888475994258,0.23178838440369876,0.23363966274683962,0.2615576225487465,0.28291276470566384,0.31039614583046515,0.2982190693062508,0.32763576499914077,0.336571421916668,0.30124975745953364,0.2870745723227671,0.31127174853831446,0.3108355806488334
exch3 weight,0.2,0.1614620859167856,0.15366711169172903,0.1346057545829152,0.11590704983776962,0.12601331110309238,0.11081064888247394,0.09864851910597913,0.09315785225812812,0.08452628180650248,0.11944515585502864,0.10555612468402291,0.09444489974721833,0.08555591979777466,0.07844473583821973,0.07005724042121625,0.16250702494134672,0.16344873197413617,0.14075898557930897,0.15734403056871032,0.18430240892098765,0.18945713626226543,0.20356137061501844,0.2134590340106104,0.2843691229430855,0.2563145468321158,0.2506985228324453,0.28085571435232604,0.29003066868362815,0.2897233813342735,0.26334561318789157,0.25885672107773205,0.29497003884425493,0.28056619500983015,0.2628648165121602,0.2518745870226778,0.300548421104468,0.3439169977531396,0.3655263474472247,0.39169115095048046,0.39627975002867705,0.4131916832346205,0.46552587406022383,0.49339448201971464,0.4786847146124641,0.5209423146640504,0.520858831542815,0.4951486036957905,0.4805353589291725,0.5003972793914,0.5145849527412206,0.5123933507940127,0.5133929415047754,0.4852750226598873,0.4765168140806923,0.507649684875996,0.5008203128725482,0.5319665951256248,0.5290200846111381,0.5050976908473493,0.5149581526778795,0.525299855475637,0.5188658385789828,0.537819943590459,0.5429631371928092,0.5293113770341422,0.5366395177685497,0.5148098557154259,0.5244306660292943,0.5009636015595774,0.5003204307972116,0.4728030506358027,0.495587573252005,0.5214700586016039,0.5088101932227466,0.5332680340962695,0.5636895260912449,0.5506508689932966,0.5625669379692038,0.564446073739849,0.555373652885009,0.5940053802336431,0.5838928287770784,0.6125515253790772,0.6072825996136066,0.6133260796908853,0.6228830859749304,0.6184925152915722,0.6177727356375131,0.6160092332861299,0.5881614942776292,0.5668625287554367,0.5394240889384153,0.5516371185088536,0.5222491852529427,0.5133365382849988,0.5486766107017997,0.5628665222062996,0.5169430918204553,0.5217362916381825
r&R1_4 weight,0.2,0.22444874721190855,0.22935271334781163,0.20099026852254734,0.19667197992976487,0.16733758394381193,0.13920699437876924,0.11744040456365908,0.10395232365092726,0.0931618589207418,0.13499097261472454,0.11799277809177963,0.10439422247342371,0.09351537797873898,0.08481230238299117,0.11328109724371146,0.10062487779496919,0.12509071826405377,0.11577759892242616,0.10262207913794093,0.09209766331035275,0.0836781306482822,0.07694250451862575,0.169521870321238,0.14561749625699041,0.17766138152957864,0.1521291052236629,0.13170328417893035,0.15042890127539757,0.1303431210203181,0.11427449681625448,0.1014195974530036,0.11088125586402632,0.09870500469122105,0.08896400375297685,0.0811712030023815,0.0749369624019052,0.06994956992152415,0.06595965593721934,0.06276772474977547,0.06021417979982039,0.058171343839856296,0.05653707507188503,0.05522966005750803,0.054183728046006435,0.05334698243680516,0.05267758594944413,0.052142068759555314,0.05171365500764426,0.0513709240061154,0.051096739204892314,0.08098101830691903,0.07478481464553523,0.06982785171642818,0.06586228137314253,0.06268982509851402,0.060151860078811216,0.058121488063048975,0.056497190450439175,0.10353840886073903,0.11739072708859125,0.103912581670873,0.0931300653366984,0.08450405226935873,0.07760324181548697,0.07208259345238957,0.06766607476191165,0.06413285980952932,0.061306287847623465,0.07937762451313204,0.07350209961050565,0.0688016796884045,0.06504134375072361,0.0620330750005789,0.05962646000046311,0.05770116800037048,0.05616093440029639,0.05492874752023712,0.05394299801618971,0.05315439841295177,0.05252351873036143,0.052018814984289126,0.0516150519874313,0.05129204158994502,0.05103363327195602,0.050826906617564824,0.05066152529405187,0.0505292202352415,0.05042337618819319,0.05033870095055455,0.05027096076044363,0.05021676860835491,0.05017341488668393,0.05013873190934714,0.050110985527477725,0.05008878842198218,0.05007103073758575,0.0500568245900686,0.07178349493653849,0.0674267959492308
r&r1_4 weight,0.2,0.23026612905963662,0.2158998131611633,0.2523021134575579,0.24437158475623988,0.21399041848992342,0.17507373640918936,0.143372521342248,0.12893705404714323,0.11314964323771458,0.0972376574210751,0.08779012593686007,0.08023210074948806,0.07418568059959045,0.11398389676644616,0.14229727966764028,0.12383782373411223,0.13054612912475685,0.11443690329980549,0.10154952263984439,0.09123961811187553,0.08299169448950042,0.07639335559160032,0.07111468447328025,0.0668917475786242,0.06351339806289938,0.09360467348165012,0.0848837387853201,0.07790699102825607,0.07232559282260487,0.14624781699540756,0.22530422635217653,0.19024338108174121,0.162194704865393,0.17665866724492857,0.15132693379594286,0.1310615470367543,0.11484923762940345,0.10187939010352276,0.0915035120828182,0.08320280966625458,0.07656224773300364,0.07124979818640291,0.06699983854912234,0.06359987083929788,0.06087989667143832,0.058703917337150656,0.05696313386972053,0.05557050709577642,0.05445640567662113,0.0535651245412969,0.052852099633037525,0.05228167970643002,0.08821864920447456,0.08057491936357963,0.0744599354908637,0.06956794839269095,0.06565435871415275,0.06252348697132219,0.060018789577057745,0.058015031661646205,0.05641202532931697,0.055129620263453576,0.054103696210762865,0.05328295696861028,0.052626365574888215,0.05210109245991057,0.05168087396792845,0.05134469917434277,0.05107575933947421,0.05086060747157936,0.05068848597726348,0.050550788781810796,0.05044063102544865,0.05035250482035891,0.05028200385628713,0.050225603085029706,0.05018048246802377,0.05014438597441903,0.05011550877953523,0.050092407023628195,0.05007392561890257,0.050059140495122056,0.05004731239609764,0.0500378499168781,0.05003027993350248,0.050024223946802,0.050019379157441604,0.05001550332595328,0.05001240266076262,0.05000992212861008,0.05000793770288805,0.050006350162310434,0.05000508012984835,0.050004064103878684,0.05000325128310294,0.05000260102648236,0.05000208082118589,0.05000166465694871,0.050001331725558956
retSame weight,0.2,0.17000000000000004,0.14600000000000002,0.12680000000000002,0.11144000000000003,0.09915200000000002,0.08932160000000003,0.08145728,0.075165824,0.0701326592,0.06610612736000002,0.06288490188800001,0.060307921510400014,0.05824633720832,0.056597069766655995,0.05527765581332479,0.054222124650659835,0.053377699720527874,0.052702159776422314,0.05216172782113785,0.05172938225691029,0.05138350580552824,0.05110680464442258,0.050885443715538055,0.05070835497243045,0.050566683977944366,0.05045334718235551,0.050362677745884404,0.05029014219670752,0.050232113757366026,0.05018569100589282,0.05014855280471425,0.0501188422437714,0.05009507379501712,0.05007605903601369,0.05006084722881096,0.050048677783048764,0.05003894222643902,0.05003115378115122,0.05002492302492098,0.050019938419936794,0.050015950735949416,0.05001276058875953,0.05001020847100763,0.05000816677680611,0.05000653342144488,0.050005226737155885,0.05000418138972471,0.05000334511177977,0.050002676089423805,0.05000214087153905,0.05000171269723124,0.05000137015778502,0.05000109612622801,0.0500008769009824,0.05000070152078591,0.05000056121662873,0.05000044897330297,0.05000035917864237,0.05000028734291389,0.05000022987433112,0.0500001838994649,0.050000147119571924,0.05000011769565754,0.05000009415652602,0.050000075325220814,0.05000006026017664,0.05000004820814131,0.050000038566513055,0.05000003085321045,0.050000024682568346,0.05000001974605467,0.050000015796843746,0.05000001263747501,0.05000001010998002,0.05000000808798401,0.05000000647038719,0.05000000517630975,0.05000000414104781,0.050000003312838256,0.05000000265027062,0.050000002120216505,0.050000001696173205,0.05000000135693855,0.050000001085550846,0.05000000086844066,0.05000000069475254,0.05000000055580204,0.05000000044464165,0.05000000035571332,0.05000000028457065,0.05000000022765652,0.050000000182125214,0.05000000014570017,0.05000000011656014,0.050000000093248106,0.05000000007459849,0.05000000005967881,0.050000000047743055,0.05000000003819445


Operator,swap2 score,exch3 score,r&R1_4 score,r&r1_4 score,retSame score
5293,6.0,15.0,0.0,1.0,0.0
5294,6.0,15.0,0.0,1.0,0.0
5295,7.0,15.0,0.0,1.0,0.0
5296,7.0,15.0,0.0,1.0,0.0
5297,7.0,15.0,0.0,1.0,0.0
5298,7.0,15.0,0.0,1.0,0.0
5299,7.0,15.0,0.0,1.0,0.0
5300,7.0,15.0,0.0,1.0,0.0
5301,0.0,0.0,0.0,0.0,0.0
5302,0.0,0.0,0.0,0.0,0.0
5303,1.0,0.0,0.0,0.0,0.0
5304,2.0,0.0,0.0,0.0,0.0
5305,2.0,0.0,0.0,0.0,0.0
5306,2.0,1.0,0.0,0.0,0.0
5307,2.0,1.0,0.0,0.0,0.0
5308,2.0,2.0,0.0,0.0,0.0
5309,3.0,2.0,0.0,0.0,0.0
5310,3.0,2.0,0.0,0.0,0.0
5311,3.0,2.0,0.0,0.0,0.0
5312,3.0,3.0,0.0,0.0,0.0
5313,3.0,3.0,0.0,0.0,0.0
5314,3.0,4.0,0.0,0.0,0.0
5315,3.0,4.0,0.0,0.0,0.0
5316,3.0,4.0,0.0,0.0,0.0
5317,3.0,5.0,0.0,0.0,0.0
5318,3.0,5.0,0.0,0.0,0.0
5319,3.0,5.0,0.0,0.0,0.0
5320,3.0,5.0,0.0,0.0,0.0
5321,3.0,5.0,0.0,0.0,0.0
5322,3.0,5.0,0.0,0.0,0.0
5323,3.0,5.0,0.0,0.0,0.0
5324,3.0,5.0,0.0,0.0,0.0
5325,3.0,5.0,0.0,0.0,0.0
5326,3.0,5.0,0.0,0.0,0.0
5327,3.0,5.0,0.0,0.0,0.0
5328,3.0,5.0,0.0,0.0,0.0
5329,3.0,5.0,0.0,0.0,0.0
5330,3.0,5.0,0.0,0.0,0.0
5331,3.0,5.0,0.0,0.0,0.0
5332,3.0,5.0,0.0,0.0,0.0
5333,3.0,5.0,0.0,0.0,0.0
5334,3.0,5.0,0.0,0.0,0.0
5335,3.0,5.0,0.0,0.0,0.0
5336,3.0,5.0,0.0,0.0,0.0
5337,3.0,5.0,0.0,0.0,0.0
5338,3.0,5.0,0.0,0.0,0.0
5339,3.0,5.0,0.0,0.0,0.0
5340,3.0,5.0,0.0,0.0,0.0
5341,3.0,5.0,0.0,0.0,0.0
5342,3.0,5.0,0.0,0.0,0.0
5343,3.0,5.0,0.0,0.0,0.0
5344,3.0,5.0,0.0,0.0,0.0
5345,3.0,6.0,0.0,0.0,0.0
5346,3.0,6.0,0.0,0.0,0.0
5347,3.0,6.0,0.0,0.0,0.0
5348,3.0,6.0,0.0,0.0,0.0
5349,3.0,7.0,0.0,0.0,0.0
5350,3.0,7.0,0.0,0.0,0.0
5351,3.0,7.0,0.0,0.0,0.0
5352,3.0,7.0,0.0,0.0,0.0
5353,3.0,8.0,0.0,0.0,0.0
5354,3.0,8.0,0.0,0.0,0.0
5355,3.0,8.0,0.0,0.0,0.0
5356,3.0,8.0,0.0,0.0,0.0
5357,4.0,8.0,0.0,0.0,0.0
5358,4.0,8.0,0.0,0.0,0.0
5359,4.0,9.0,0.0,0.0,0.0
5360,4.0,9.0,0.0,0.0,0.0
5361,4.0,9.0,0.0,0.0,0.0
5362,4.0,9.0,0.0,0.0,0.0
5363,4.0,9.0,0.0,0.0,0.0
5364,4.0,10.0,0.0,0.0,0.0
5365,4.0,11.0,0.0,0.0,0.0
5366,4.0,11.0,0.0,0.0,0.0
5367,4.0,11.0,0.0,0.0,0.0
5368,4.0,11.0,0.0,0.0,0.0
5369,4.0,11.0,0.0,0.0,0.0
5370,4.0,11.0,0.0,0.0,0.0
5371,4.0,11.0,0.0,0.0,0.0
5372,4.0,11.0,0.0,0.0,0.0
5373,4.0,11.0,0.0,0.0,0.0
5374,4.0,11.0,0.0,0.0,0.0
5375,4.0,12.0,0.0,0.0,0.0
5376,4.0,12.0,0.0,0.0,0.0
5377,4.0,12.0,0.0,0.0,0.0
5378,4.0,12.0,0.0,0.0,0.0
5379,4.0,13.0,0.0,0.0,0.0
5380,4.0,13.0,0.0,0.0,0.0
5381,4.0,13.0,0.0,0.0,0.0
5382,4.0,13.0,0.0,0.0,0.0
5383,5.0,13.0,0.0,0.0,0.0
5384,5.0,13.0,0.0,0.0,0.0
5385,5.0,13.0,0.0,0.0,0.0
5386,5.0,13.0,0.0,0.0,0.0
5387,5.0,13.0,0.0,0.0,0.0
5388,5.0,13.0,0.0,0.0,0.0
5389,5.0,13.0,0.0,0.0,0.0
5390,5.0,13.0,0.0,0.0,0.0
5391,5.0,13.0,0.0,0.0,0.0
5392,5.0,13.0,0.0,0.0,0.0
5393,5.0,13.0,0.0,0.0,0.0
5394,5.0,13.0,0.0,0.0,0.0
5395,5.0,13.0,0.0,0.0,0.0
5396,5.0,13.0,0.0,0.0,0.0
5397,5.0,13.0,0.0,0.0,0.0
5398,5.0,14.0,0.0,0.0,0.0
5399,5.0,14.0,0.0,0.0,0.0
5400,5.0,14.0,0.0,0.0,0.0
5401,0.0,0.0,0.0,0.0,0.0
5402,0.0,0.0,0.0,0.0,0.0
5403,0.0,0.0,0.0,0.0,0.0
5404,0.0,0.0,0.0,0.0,0.0
5405,0.0,0.0,0.0,0.0,0.0
5406,0.0,0.0,0.0,0.0,0.0
5407,0.0,0.0,0.0,0.0,0.0
5408,0.0,0.0,0.0,0.0,0.0
5409,0.0,0.0,0.0,0.0,0.0
5410,0.0,1.0,0.0,0.0,0.0
5411,0.0,2.0,0.0,0.0,0.0
5412,0.0,3.0,0.0,0.0,0.0
5413,1.0,3.0,0.0,0.0,0.0
5414,1.0,3.0,0.0,0.0,0.0
5415,1.0,4.0,0.0,0.0,0.0
5416,1.0,5.0,0.0,0.0,0.0
5417,1.0,6.0,0.0,0.0,0.0
5418,1.0,6.0,0.0,0.0,0.0
5419,1.0,7.0,0.0,0.0,0.0
5420,1.0,7.0,0.0,0.0,0.0
5421,2.0,7.0,0.0,0.0,0.0
5422,2.0,7.0,0.0,0.0,0.0
5423,2.0,7.0,0.0,0.0,0.0
5424,2.0,7.0,0.0,0.0,0.0
5425,2.0,7.0,0.0,0.0,0.0
5426,2.0,7.0,0.0,0.0,0.0
5427,2.0,7.0,0.0,0.0,0.0
5428,2.0,7.0,0.0,0.0,0.0
5429,2.0,7.0,0.0,0.0,0.0
5430,2.0,7.0,0.0,0.0,0.0
5431,2.0,7.0,0.0,0.0,0.0
5432,2.0,8.0,0.0,0.0,0.0
5433,2.0,8.0,0.0,0.0,0.0
5434,2.0,8.0,0.0,0.0,0.0
5435,2.0,8.0,0.0,0.0,0.0
5436,2.0,8.0,0.0,0.0,0.0
5437,2.0,8.0,0.0,0.0,0.0
5438,2.0,9.0,0.0,0.0,0.0
5439,2.0,10.0,0.0,0.0,0.0
5440,2.0,10.0,0.0,0.0,0.0
5441,3.0,10.0,0.0,0.0,0.0
5442,3.0,10.0,0.0,0.0,0.0
5443,3.0,10.0,0.0,0.0,0.0
5444,3.0,10.0,0.0,0.0,0.0
5445,3.0,10.0,0.0,0.0,0.0
5446,3.0,10.0,0.0,0.0,0.0
5447,3.0,10.0,0.0,0.0,0.0
5448,3.0,10.0,0.0,0.0,0.0
5449,3.0,10.0,0.0,0.0,0.0
5450,3.0,10.0,0.0,0.0,0.0
5451,3.0,10.0,0.0,0.0,0.0
5452,3.0,10.0,0.0,0.0,0.0
5453,3.0,10.0,0.0,0.0,0.0
5454,3.0,11.0,0.0,0.0,0.0
5455,3.0,11.0,0.0,0.0,0.0
5456,3.0,12.0,0.0,0.0,0.0
5457,3.0,12.0,0.0,0.0,0.0
5458,3.0,12.0,0.0,0.0,0.0
5459,4.0,12.0,0.0,0.0,0.0
5460,4.0,12.0,0.0,0.0,0.0
5461,4.0,12.0,0.0,0.0,0.0
5462,4.0,12.0,0.0,0.0,0.0
5463,4.0,12.0,0.0,0.0,0.0
5464,4.0,13.0,0.0,0.0,0.0
5465,4.0,13.0,0.0,0.0,0.0
5466,4.0,13.0,0.0,0.0,0.0
5467,4.0,13.0,0.0,0.0,0.0
5468,4.0,13.0,0.0,0.0,0.0
5469,4.0,13.0,0.0,0.0,0.0
5470,4.0,13.0,0.0,0.0,0.0
5471,4.0,13.0,0.0,0.0,0.0
5472,4.0,13.0,0.0,0.0,0.0
5473,4.0,13.0,0.0,0.0,0.0
5474,4.0,13.0,0.0,0.0,0.0
5475,4.0,14.0,0.0,0.0,0.0
5476,4.0,14.0,0.0,0.0,0.0
5477,4.0,14.0,0.0,0.0,0.0
5478,4.0,14.0,0.0,0.0,0.0
5479,4.0,14.0,0.0,0.0,0.0
5480,4.0,14.0,0.0,0.0,0.0
5481,4.0,14.0,0.0,0.0,0.0
5482,4.0,14.0,0.0,0.0,0.0
5483,4.0,14.0,0.0,0.0,0.0
5484,4.0,15.0,0.0,0.0,0.0
5485,4.0,15.0,0.0,0.0,0.0
5486,4.0,15.0,0.0,0.0,0.0
5487,4.0,16.0,0.0,0.0,0.0
5488,4.0,16.0,0.0,0.0,0.0
5489,4.0,16.0,0.0,0.0,0.0
5490,4.0,16.0,0.0,0.0,0.0
5491,4.0,16.0,0.0,0.0,0.0
5492,4.0,16.0,0.0,0.0,0.0
5493,4.0,16.0,0.0,0.0,0.0
5494,4.0,16.0,0.0,0.0,0.0
5495,5.0,16.0,0.0,0.0,0.0
5496,5.0,16.0,0.0,0.0,0.0
5497,5.0,16.0,0.0,0.0,0.0
5498,5.0,16.0,0.0,0.0,0.0
5499,5.0,16.0,0.0,0.0,0.0
5500,5.0,16.0,0.0,0.0,0.0
5501,0.0,1.0,0.0,0.0,0.0
5502,0.0,1.0,0.0,0.0,0.0
5503,0.0,1.0,0.0,0.0,0.0
5504,0.0,2.0,0.0,0.0,0.0
5505,0.0,2.0,0.0,0.0,0.0
5506,0.0,2.0,0.0,0.0,0.0
5507,0.0,2.0,0.0,0.0,0.0
5508,0.0,2.0,0.0,0.0,0.0
5509,0.0,2.0,0.0,0.0,0.0
5510,0.0,2.0,0.0,0.0,0.0
5511,1.0,2.0,0.0,0.0,0.0
5512,1.0,2.0,0.0,0.0,0.0
5513,1.0,2.0,0.0,0.0,0.0
5514,1.0,2.0,0.0,0.0,0.0
5515,1.0,3.0,0.0,0.0,0.0
5516,1.0,4.0,0.0,0.0,0.0
5517,1.0,4.0,0.0,0.0,0.0
5518,1.0,4.0,0.0,0.0,0.0
5519,1.0,5.0,0.0,0.0,0.0
5520,1.0,5.0,0.0,0.0,0.0
5521,2.0,5.0,0.0,0.0,0.0
5522,2.0,5.0,0.0,0.0,0.0
5523,2.0,6.0,0.0,0.0,0.0
5524,2.0,7.0,0.0,0.0,0.0
5525,2.0,7.0,0.0,0.0,0.0
5526,3.0,7.0,0.0,0.0,0.0
5527,3.0,7.0,0.0,0.0,0.0
5528,3.0,7.0,0.0,0.0,0.0
5529,3.0,7.0,0.0,0.0,0.0
5530,3.0,7.0,0.0,0.0,0.0
5531,3.0,7.0,0.0,0.0,0.0
5532,3.0,7.0,0.0,0.0,0.0
5533,3.0,7.0,0.0,0.0,0.0
5534,3.0,7.0,0.0,0.0,0.0
5535,3.0,7.0,0.0,0.0,0.0
5536,3.0,7.0,0.0,0.0,0.0
5537,3.0,7.0,0.0,0.0,0.0
5538,3.0,8.0,0.0,0.0,0.0
5539,3.0,8.0,0.0,0.0,0.0
5540,3.0,8.0,0.0,0.0,0.0
5541,3.0,8.0,0.0,0.0,0.0
5542,3.0,8.0,0.0,0.0,0.0
5543,3.0,8.0,0.0,0.0,0.0
5544,3.0,8.0,0.0,0.0,0.0
5545,3.0,8.0,0.0,0.0,0.0
5546,3.0,8.0,0.0,0.0,0.0
5547,3.0,8.0,0.0,0.0,0.0
5548,3.0,8.0,0.0,0.0,0.0
5549,3.0,9.0,0.0,0.0,0.0
5550,3.0,9.0,0.0,0.0,0.0
5551,3.0,10.0,0.0,0.0,0.0
5552,3.0,10.0,0.0,0.0,0.0
5553,3.0,10.0,0.0,0.0,0.0
5554,3.0,10.0,0.0,0.0,0.0
5555,3.0,10.0,0.0,0.0,0.0
5556,3.0,10.0,0.0,0.0,0.0
5557,3.0,10.0,0.0,0.0,0.0
5558,3.0,10.0,0.0,0.0,0.0
5559,4.0,10.0,0.0,0.0,0.0
5560,4.0,10.0,0.0,0.0,0.0
5561,4.0,10.0,0.0,0.0,0.0
5562,4.0,10.0,0.0,0.0,0.0
5563,4.0,10.0,0.0,0.0,0.0
5564,4.0,10.0,0.0,0.0,0.0
5565,4.0,10.0,0.0,0.0,0.0
5566,4.0,10.0,0.0,0.0,0.0
5567,4.0,11.0,0.0,0.0,0.0
5568,5.0,11.0,0.0,0.0,0.0
5569,5.0,11.0,0.0,0.0,0.0
5570,5.0,11.0,0.0,0.0,0.0
5571,6.0,11.0,0.0,0.0,0.0
5572,6.0,11.0,0.0,0.0,0.0
5573,6.0,11.0,0.0,0.0,0.0
5574,6.0,11.0,0.0,0.0,0.0
5575,6.0,11.0,0.0,0.0,0.0
5576,6.0,11.0,0.0,0.0,0.0
5577,6.0,11.0,0.0,0.0,0.0
5578,6.0,11.0,0.0,0.0,0.0
5579,6.0,11.0,0.0,0.0,0.0
5580,6.0,11.0,0.0,0.0,0.0
5581,6.0,12.0,0.0,0.0,0.0
5582,6.0,12.0,0.0,0.0,0.0
5583,6.0,12.0,0.0,0.0,0.0
5584,6.0,13.0,0.0,0.0,0.0
5585,6.0,13.0,0.0,0.0,0.0
5586,6.0,13.0,0.0,0.0,0.0
5587,6.0,13.0,0.0,0.0,0.0
5588,6.0,13.0,0.0,0.0,0.0
5589,6.0,13.0,0.0,0.0,0.0
5590,6.0,13.0,0.0,0.0,0.0
5591,6.0,13.0,0.0,0.0,0.0
5592,6.0,14.0,0.0,0.0,0.0
5593,6.0,14.0,0.0,0.0,0.0
5594,6.0,15.0,0.0,0.0,0.0
5595,6.0,16.0,0.0,0.0,0.0
5596,6.0,16.0,0.0,0.0,0.0
5597,6.0,16.0,0.0,0.0,0.0
5598,7.0,16.0,0.0,0.0,0.0
5599,7.0,16.0,0.0,0.0,0.0
5600,7.0,17.0,0.0,0.0,0.0
5601,0.0,1.0,0.0,0.0,0.0
5602,0.0,1.0,0.0,0.0,0.0
5603,0.0,1.0,0.0,0.0,0.0
5604,0.0,2.0,0.0,0.0,0.0
5605,0.0,2.0,0.0,0.0,0.0
5606,0.0,2.0,0.0,0.0,0.0
5607,0.0,2.0,0.0,0.0,0.0
5608,0.0,2.0,0.0,0.0,0.0
5609,0.0,2.0,0.0,0.0,0.0
5610,0.0,2.0,0.0,0.0,0.0
5611,0.0,3.0,0.0,0.0,0.0
5612,0.0,3.0,0.0,0.0,0.0
5613,0.0,3.0,0.0,0.0,0.0
5614,0.0,3.0,0.0,0.0,0.0
5615,0.0,3.0,0.0,0.0,0.0
5616,0.0,3.0,0.0,0.0,0.0
5617,0.0,3.0,0.0,0.0,0.0
5618,0.0,3.0,0.0,0.0,0.0
5619,0.0,4.0,0.0,0.0,0.0
5620,0.0,4.0,0.0,0.0,0.0
5621,0.0,4.0,0.0,0.0,0.0
5622,0.0,5.0,0.0,0.0,0.0
5623,0.0,5.0,0.0,0.0,0.0
5624,0.0,6.0,0.0,0.0,0.0
5625,0.0,7.0,0.0,0.0,0.0
5626,0.0,8.0,0.0,0.0,0.0
5627,0.0,8.0,0.0,0.0,0.0
5628,0.0,9.0,0.0,0.0,0.0
5629,0.0,9.0,0.0,0.0,0.0
5630,0.0,9.0,0.0,0.0,0.0
5631,0.0,9.0,0.0,0.0,0.0
5632,0.0,9.0,0.0,0.0,0.0
5633,0.0,9.0,0.0,0.0,0.0
5634,0.0,9.0,0.0,0.0,0.0
5635,0.0,9.0,0.0,0.0,0.0
5636,0.0,9.0,0.0,0.0,0.0
5637,0.0,9.0,0.0,0.0,0.0
5638,0.0,9.0,0.0,0.0,0.0
5639,0.0,9.0,0.0,0.0,0.0
5640,0.0,9.0,0.0,0.0,0.0
5641,0.0,9.0,0.0,0.0,0.0
5642,0.0,9.0,0.0,0.0,0.0
5643,1.0,9.0,0.0,0.0,0.0
5644,1.0,9.0,0.0,0.0,0.0
5645,1.0,9.0,0.0,0.0,0.0
5646,1.0,9.0,0.0,0.0,0.0
5647,1.0,9.0,0.0,0.0,0.0
5648,1.0,9.0,0.0,0.0,0.0
5649,1.0,9.0,0.0,0.0,0.0
5650,1.0,10.0,0.0,0.0,0.0
5651,1.0,10.0,0.0,0.0,0.0
5652,1.0,10.0,0.0,0.0,0.0
5653,1.0,11.0,0.0,0.0,0.0
5654,1.0,11.0,0.0,0.0,0.0
5655,1.0,11.0,0.0,0.0,0.0
5656,1.0,11.0,0.0,0.0,0.0
5657,1.0,11.0,0.0,0.0,0.0
5658,1.0,11.0,0.0,0.0,0.0
5659,1.0,11.0,0.0,0.0,0.0
5660,1.0,11.0,0.0,0.0,0.0
5661,1.0,11.0,0.0,0.0,0.0
5662,1.0,12.0,0.0,0.0,0.0
5663,1.0,13.0,0.0,0.0,0.0
5664,1.0,13.0,0.0,0.0,0.0
5665,1.0,13.0,0.0,0.0,0.0
5666,1.0,13.0,0.0,0.0,0.0
5667,1.0,13.0,0.0,0.0,0.0
5668,1.0,13.0,0.0,0.0,0.0
5669,2.0,13.0,0.0,0.0,0.0
5670,2.0,13.0,0.0,0.0,0.0
5671,2.0,13.0,0.0,0.0,0.0
5672,2.0,13.0,0.0,0.0,0.0
5673,2.0,13.0,0.0,0.0,0.0
5674,2.0,13.0,0.0,0.0,0.0
5675,2.0,14.0,0.0,0.0,0.0
5676,2.0,14.0,0.0,0.0,0.0
5677,2.0,14.0,0.0,0.0,0.0
5678,2.0,14.0,0.0,0.0,0.0
